id,name,age,gender,account_type,balance,kyc_status,credit_score,transaction_count,device_used,target
1253,253,26,Male,Salary,74348.21,Verified,548,35,ATM,Genuine
1240,240,27,Male,Current,93205.5,Pending,466,211,ATM,Fraudulent
1319,319,38,Female,Salary,69800.82,Pending,548,176,Web,Fraudulent
1086,86,64,Male,Current,12835.92,Rejected,489,108,Mobile,Fraudulent
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1312,312,24,Male,Savings,36037.51,Verified,632,452,Web,Genuine
1117,117,64,Male,Current,87222.36,Verified,376,250,Web,Fraudulent
1345,345,34,Female,Savings,44467.92,Verified,542,117,ATM,Fraudulent
1173,173,47,Female,Salary,92491.27,Rejected,630,452,ATM,Fraudulent
1020,20,63,Female,Current,99519.79,Rejected,682,234,ATM,Fraudulent
1551,551,19,Male,Savings,13660.63,Rejected,464,78,ATM,Genuine
1333,333,18,Male,Savings,28556.14,Rejected,364,305,Mobile,Genuine
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1471,471,52,Male,Salary,99473.34,Rejected,410,344,Mobile,Genuine
1432,432,50,Male,Savings,94976.23,Pending,477,495,Mobile,Genuine
1581,581,54,Female,Savings,94764.69,Rejected,494,265,ATM,Genuine
1527,527,48,Male,Salary,22766.71,Rejected,700,417,ATM,Fraudulent
1431,431,52,Female,Salary,88283.73,Pending,606,50,Web,Genuine
1273,273,22,Female,Savings,29421.98,Verified,438,402,ATM,Fraudulent
1020,20,63,Female,Current,99519.79,Rejected,682,234,ATM,Fraudulent
1480,480,24,Male,Savings,85347.87,Rejected,474,178,Web,Fraudulent
1022,22,22,Male,Savings,7672.63,Verified,638,46,ATM,Genuine
1324,324,62,Male,Savings,77126.45,Rejected,663,95,ATM,Genuine
1386,386,44,Female,Savings,97283.36,Verified,586,57,Mobile,Genuine
1584,584,48,Female,Salary,32226.27,Rejected,581,261,Mobile,Fraudulent
1399,399,64,Female,Current,3918.75,Rejected,736,98,Web,Genuine
1330,330,19,Female,Salary,11826.91,Verified,549,274,Mobile,Genuine
1586,586,50,Female,Current,86179.61,Verified,768,71,ATM,Fraudulent
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1500,500,64,Male,Savings,39353.15,Rejected,629,268,Web,Fraudulent
1102,102,55,Female,Salary,81610.25,Verified,781,188,Web,Fraudulent
1210,210,22,Female,Current,51795.52,Rejected,463,497,Mobile,Genuine
1344,344,52,Male,Current,11139.23,Rejected,553,162,Mobile,Fraudulent
1508,508,33,Female,Salary,66784.86,Pending,696,223,ATM,Fraudulent
1514,514,22,Female,Salary,22776.24,Verified,833,44,ATM,Genuine
1347,347,52,Female,Salary,54338.09,Pending,599,158,ATM,Fraudulent
1170,170,37,Female,Savings,33973.79,Verified,378,271,ATM,Genuine
1306,306,42,Male,Salary,72692.19,Rejected,654,37,Mobile,Fraudulent
1372,372,55,Male,Current,70168.91,Rejected,544,39,Mobile,Genuine
1446,446,56,Female,Savings,96091.52,Pending,658,186,Mobile,Fraudulent
1206,206,42,Female,Savings,50124.12,Pending,676,483,ATM,Fraudulent
1508,508,33,Female,Salary,66784.86,Pending,696,223,ATM,Fraudulent
1077,77,22,Female,Savings,85107.99,Pending,408,231,Web,Fraudulent
1548,548,50,Male,Current,17394.98,Verified,826,339,Web,Genuine
1219,219,57,Male,Savings,31619.78,Rejected,790,279,Web,Fraudulent
1294,294,28,Male,Salary,55108.09,Verified,360,278,Mobile,Genuine
1271,271,53,Female,Salary,80884.62,Rejected,322,212,Web,Genuine
1048,48,61,Female,Savings,12418.83,Pending,482,307,Web,Genuine
1304,304,52,Male,Savings,92947.87,Pending,316,116,ATM,Genuine
1587,587,38,Male,Savings,67736.2,Pending,403,176,Web,Fraudulent
1411,411,55,Male,Savings,84801.61,Pending,374,201,ATM,Fraudulent
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1094,94,60,Male,Savings,24746.65,Rejected,376,90,Mobile,Fraudulent
1592,592,44,Female,Savings,99560.62,Rejected,829,283,ATM,Fraudulent
1097,97,59,Male,Current,82836.48,Verified,361,94,Web,Fraudulent
1344,344,52,Male,Current,11139.23,Rejected,553,162,Mobile,Fraudulent
1279,279,33,Male,Current,44457.32,Rejected,522,396,Mobile,Genuine
1068,68,64,Male,Current,92034.62,Rejected,846,23,Web,Genuine
1580,580,43,Female,Savings,55900.6,Verified,787,170,Web,Genuine
1543,543,65,Female,Current,5001.56,Pending,537,42,Web,Fraudulent
1486,486,60,Female,Salary,52787.21,Rejected,397,231,ATM,Genuine
1437,437,36,Female,Current,27149.53,Rejected,797,302,ATM,Fraudulent
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1355,355,19,Male,Savings,44687.31,Verified,738,113,ATM,Genuine
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1309,309,23,Female,Savings,71597.74,Verified,574,88,Web,Genuine
1516,516,31,Female,Salary,82545.15,Rejected,309,68,ATM,Fraudulent
1307,307,32,Male,Current,60911.71,Rejected,706,406,Web,Genuine
1443,443,37,Female,Savings,78271.13,Rejected,329,98,Mobile,Genuine
1552,552,54,Male,Savings,17467.8,Verified,829,500,Web,Genuine
1320,320,43,Female,Savings,93274.65,Verified,484,359,ATM,Genuine
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1424,424,60,Female,Current,24517.28,Verified,702,302,ATM,Fraudulent
1411,411,55,Male,Savings,84801.61,Pending,374,201,ATM,Fraudulent
1257,257,29,Female,Savings,93458.34,Verified,706,413,Web,Genuine
1527,527,48,Male,Salary,22766.71,Rejected,700,417,ATM,Fraudulent
1464,464,57,Female,Salary,43511.56,Pending,788,206,Mobile,Genuine
1560,560,45,Male,Current,48236.98,Verified,385,155,ATM,Fraudulent
1184,184,49,Male,Savings,99997.69,Verified,379,161,Mobile,Genuine
1019,19,60,Female,Salary,17347.57,Rejected,733,118,ATM,Genuine
1528,528,58,Male,Current,68051.62,Rejected,682,500,Mobile,Genuine
1191,191,32,Female,Current,93116.72,Pending,354,212,ATM,Fraudulent
1590,590,46,Male,Salary,13982.78,Rejected,534,426,Mobile,Fraudulent
1511,511,29,Male,Salary,51870.84,Pending,341,229,Web,Fraudulent
1218,218,49,Male,Current,55848.12,Pending,778,421,ATM,Genuine
1478,478,64,Male,Current,64789.34,Pending,603,145,Web,Genuine
1274,274,41,Female,Current,87092.41,Pending,684,51,ATM,Genuine
1000,0,58,Male,Savings,74413.5,Verified,528,81,ATM,Genuine
1001,1,61,Male,Salary,42770.26,Verified,395,121,Mobile,Genuine
1002,2,53,Male,Salary,65338.56,Rejected,729,122,Web,Fraudulent
1003,3,18,Male,Salary,42838.83,Pending,459,120,Web,Genuine
1004,4,23,Female,Savings,36538.96,Pending,570,423,Mobile,Fraudulent
1005,5,52,Male,Current,8801.22,Pending,670,305,Mobile,Genuine
1006,6,20,Male,Current,98536.93,Verified,403,204,Web,Fraudulent
1007,7,58,Female,Savings,37647.92,Verified,573,369,ATM,Genuine
1008,8,56,Male,Salary,73183.55,Verified,773,204,Web,Genuine
1009,9,61,Female,Savings,23675.76,Verified,623,215,Web,Genuine
1010,10,31,Female,Savings,65888.43,Pending,769,83,Web,Genuine
1011,11,33,Female,Salary,58874.01,Rejected,708,195,Mobile,Genuine
1012,12,50,Female,Savings,75822.43,Verified,456,331,Mobile,Fraudulent
1013,13,56,Male,Current,38780.31,Pending,841,138,ATM,Genuine
1014,14,61,Male,Salary,88594.06,Pending,648,67,Web,Fraudulent
1015,15,28,Female,Savings,95427.78,Rejected,569,266,Mobile,Genuine
1016,16,58,Female,Salary,51258.63,Verified,456,201,Mobile,Genuine
1017,17,56,Female,Current,2928.2,Pending,614,132,Mobile,Genuine
1018,18,54,Male,Savings,73458.85,Verified,845,402,Mobile,Genuine
1019,19,60,Female,Salary,17347.57,Rejected,733,118,ATM,Genuine
1020,20,63,Female,Current,99519.79,Rejected,682,234,ATM,Fraudulent
1021,21,25,Male,Savings,7338.56,Verified,535,311,Mobile,Genuine
1022,22,22,Male,Savings,7672.63,Verified,638,46,ATM,Genuine
1023,23,35,Female,Savings,54384.16,Rejected,784,134,Web,Fraudulent
1024,24,30,Male,Savings,66239.29,Pending,733,220,Web,Genuine
1025,25,61,Male,Savings,40859.51,Pending,411,137,Mobile,Genuine
1026,26,52,Female,Savings,42766.28,Pending,773,137,Mobile,Fraudulent
1027,27,53,Male,Savings,65562.34,Rejected,315,57,Mobile,Genuine
1028,28,44,Female,Current,22160.98,Pending,360,94,Web,Genuine
1029,29,42,Female,Current,29239.67,Rejected,798,89,Mobile,Fraudulent
1030,30,31,Male,Salary,73837.98,Verified,621,39,Mobile,Fraudulent
1031,31,50,Male,Savings,96117.11,Verified,490,45,ATM,Genuine
1032,32,61,Male,Current,12868.77,Rejected,552,306,ATM,Genuine
1033,33,57,Male,Current,66079.94,Rejected,835,171,Web,Genuine
1034,34,60,Female,Savings,27295.84,Verified,607,244,Web,Genuine
1035,35,18,Female,Salary,99846.99,Verified,375,285,Mobile,Fraudulent
1036,36,26,Female,Savings,88047.75,Pending,591,90,Web,Fraudulent
1037,37,57,Male,Salary,81893.31,Pending,406,490,Mobile,Fraudulent
1038,38,25,Male,Salary,55769.14,Pending,588,319,Mobile,Fraudulent
1039,39,31,Female,Salary,49364.65,Verified,394,334,Web,Fraudulent
1040,40,20,Male,Current,77340.8,Rejected,568,92,ATM,Fraudulent
1041,41,53,Female,Salary,1957.3,Verified,452,289,Mobile,Fraudulent
1042,42,55,Male,Current,13617.11,Pending,673,470,Mobile,Fraudulent
1043,43,31,Male,Salary,11176.57,Rejected,716,327,ATM,Genuine
1044,44,33,Male,Savings,88260.2,Verified,483,387,Web,Fraudulent
1045,45,60,Male,Current,16760.59,Rejected,410,205,Mobile,Fraudulent
1046,46,32,Male,Current,35616.18,Verified,528,22,ATM,Genuine
1047,47,43,Female,Current,86570.94,Pending,659,338,ATM,Fraudulent
1048,48,61,Female,Savings,12418.83,Pending,482,307,Web,Genuine
1049,49,24,Female,Current,73125.96,Pending,746,320,ATM,Genuine
1050,50,42,Male,Current,5394.27,Pending,301,276,ATM,Genuine
1051,51,41,Female,Savings,94938.57,Pending,621,349,Mobile,Fraudulent
1052,52,50,Female,Salary,41430.9,Pending,602,293,Mobile,Genuine
1053,53,44,Female,Salary,75065.32,Verified,608,217,ATM,Genuine
1054,54,37,Female,Savings,43558.93,Rejected,629,248,Web,Fraudulent
1055,55,61,Male,Salary,47845.43,Rejected,473,347,Mobile,Fraudulent
1056,56,50,Female,Savings,82023.92,Verified,617,125,Mobile,Genuine
1057,57,19,Male,Savings,98409.67,Rejected,374,243,Web,Genuine
1058,58,63,Female,Current,40565.63,Verified,305,467,Mobile,Fraudulent
1059,59,32,Male,Salary,52277.82,Verified,555,479,Mobile,Fraudulent
1060,60,26,Female,Salary,53582.06,Rejected,624,496,Web,Fraudulent
1061,61,53,Female,Savings,74621.89,Pending,760,142,Mobile,Fraudulent
1062,62,51,Female,Salary,24685.34,Pending,379,375,Web,Genuine
1063,63,35,Female,Current,89409.66,Verified,441,87,Mobile,Fraudulent
1064,64,62,Male,Salary,22181.33,Pending,717,179,ATM,Fraudulent
1065,65,44,Male,Savings,83456.23,Pending,320,448,ATM,Fraudulent
1066,66,48,Male,Current,30562.65,Pending,729,285,ATM,Genuine
1067,67,49,Male,Current,44147.76,Verified,698,182,ATM,Fraudulent
1068,68,64,Male,Current,92034.62,Rejected,846,23,Web,Genuine
1069,69,23,Female,Savings,86818.28,Verified,351,143,Web,Fraudulent
1070,70,31,Female,Current,34412.55,Pending,584,395,Web,Fraudulent
1071,71,23,Female,Savings,75153.4,Verified,658,124,ATM,Genuine
1072,72,59,Male,Savings,95011.56,Verified,320,328,Mobile,Genuine
1073,73,26,Female,Salary,12324.56,Verified,776,368,Web,Fraudulent
1074,74,28,Male,Savings,96507.36,Verified,326,485,Web,Fraudulent
1075,75,43,Male,Savings,59617.69,Rejected,548,62,ATM,Fraudulent
1076,76,61,Male,Salary,78480.9,Pending,845,229,ATM,Fraudulent
1077,77,22,Female,Savings,85107.99,Pending,408,231,Web,Fraudulent
1078,78,63,Male,Current,18437.56,Rejected,576,325,ATM,Fraudulent
1079,79,47,Female,Salary,59654.99,Pending,551,435,Mobile,Fraudulent
1080,80,46,Male,Current,57415.11,Rejected,688,182,Mobile,Fraudulent
1081,81,38,Male,Current,21999.87,Pending,648,153,ATM,Fraudulent
1082,82,53,Male,Salary,94858.2,Verified,547,378,Web,Fraudulent
1083,83,53,Male,Salary,48133.22,Rejected,802,239,Mobile,Genuine
1084,84,36,Male,Current,69486.93,Pending,677,252,ATM,Fraudulent
1085,85,45,Female,Current,70582.64,Pending,613,138,Mobile,Genuine
1086,86,64,Male,Current,12835.92,Rejected,489,108,Mobile,Fraudulent
1087,87,35,Female,Savings,83430.21,Pending,532,194,Mobile,Fraudulent
1088,88,18,Male,Current,5506.05,Verified,599,367,Mobile,Fraudulent
1089,89,24,Male,Salary,29149.59,Pending,751,184,Mobile,Genuine
1090,90,34,Female,Savings,82389.45,Pending,803,47,ATM,Genuine
1091,91,27,Male,Salary,94963.44,Verified,554,70,ATM,Fraudulent
1092,92,56,Male,Salary,38657.42,Pending,604,450,ATM,Fraudulent
1093,93,37,Male,Salary,96050.77,Verified,512,330,Mobile,Fraudulent
1094,94,60,Male,Savings,24746.65,Rejected,376,90,Mobile,Fraudulent
1095,95,46,Female,Current,4231.35,Pending,589,369,Web,Genuine
1096,96,61,Male,Current,78994.97,Rejected,502,227,Mobile,Genuine
1097,97,59,Male,Current,82836.48,Verified,361,94,Web,Fraudulent
1098,98,46,Male,Current,69179.12,Rejected,712,492,Web,Fraudulent
1099,99,46,Male,Salary,4946.22,Pending,630,319,Web,Genuine
1100,100,23,Male,Salary,83759.9,Rejected,321,401,ATM,Fraudulent
1101,101,54,Male,Savings,47579.58,Rejected,752,479,Web,Genuine
1102,102,55,Female,Salary,81610.25,Verified,781,188,Web,Fraudulent
1103,103,38,Male,Savings,33650.56,Rejected,807,157,ATM,Fraudulent
1104,104,53,Male,Current,9717.92,Pending,631,69,Web,Genuine
1105,105,60,Female,Current,6366.2,Rejected,670,328,Web,Fraudulent
1106,106,21,Male,Current,55372.74,Pending,748,460,ATM,Fraudulent
1107,107,25,Male,Salary,61278.3,Verified,462,169,ATM,Genuine
1108,108,53,Female,Savings,23245.37,Verified,772,494,Mobile,Genuine
1109,109,49,Female,Salary,70835.75,Pending,794,251,Mobile,Fraudulent
1110,110,53,Male,Current,19870.43,Rejected,820,392,Mobile,Genuine
1111,111,35,Female,Current,93490.59,Rejected,573,430,Mobile,Fraudulent
1112,112,64,Female,Salary,58412.42,Rejected,801,453,Mobile,Fraudulent
1113,113,52,Female,Current,33911.56,Rejected,686,243,Web,Genuine
1114,114,62,Male,Salary,38914.11,Pending,344,172,ATM,Fraudulent
1115,115,63,Female,Current,98852.99,Rejected,455,263,Mobile,Genuine
1116,116,50,Female,Savings,87544.85,Pending,402,279,Web,Genuine
1117,117,64,Male,Current,87222.36,Verified,376,250,Web,Fraudulent
1118,118,57,Female,Salary,8951.22,Pending,846,204,Web,Fraudulent
1119,119,52,Male,Salary,7773.65,Rejected,594,126,ATM,Genuine
1120,120,45,Male,Salary,70685.19,Verified,754,95,ATM,Fraudulent
1121,121,19,Male,Current,79818.2,Pending,667,201,Web,Genuine
1122,122,33,Female,Salary,68498.24,Verified,474,99,Mobile,Fraudulent
1123,123,57,Male,Current,91370.07,Verified,537,246,ATM,Fraudulent
1124,124,47,Female,Salary,1930.35,Pending,594,356,ATM,Genuine
1125,125,22,Female,Current,98777.52,Pending,734,363,Web,Fraudulent
1126,126,37,Male,Current,85480.21,Verified,542,205,ATM,Fraudulent
1127,127,54,Female,Salary,30227.84,Rejected,705,150,Mobile,Genuine
1128,128,56,Female,Current,77798.36,Verified,660,122,ATM,Genuine
1129,129,57,Female,Salary,75802.16,Rejected,440,331,Mobile,Genuine
1130,130,37,Female,Savings,58377.81,Rejected,434,56,Web,Fraudulent
1131,131,65,Female,Savings,20878.68,Rejected,674,281,ATM,Fraudulent
1132,132,28,Female,Current,96771.02,Pending,646,421,Mobile,Fraudulent
1133,133,22,Male,Savings,86153.92,Rejected,706,443,ATM,Fraudulent
1134,134,23,Female,Savings,27181.4,Verified,765,198,ATM,Fraudulent
1135,135,55,Female,Salary,94088.9,Verified,539,251,Mobile,Fraudulent
1136,136,57,Male,Salary,7258.49,Pending,609,342,Web,Genuine
1137,137,26,Male,Savings,31132.09,Pending,418,59,Mobile,Genuine
1138,138,42,Female,Current,67378.14,Rejected,729,310,ATM,Genuine
1139,139,44,Male,Current,61949.57,Pending,333,363,Web,Genuine
1140,140,46,Female,Savings,85689.57,Verified,676,288,ATM,Fraudulent
1141,141,21,Female,Current,19791.05,Verified,765,56,ATM,Genuine
1142,142,59,Male,Savings,78892.66,Verified,428,412,ATM,Genuine
1143,143,22,Male,Salary,22379.18,Verified,636,406,Mobile,Genuine
1144,144,35,Male,Savings,54481.33,Verified,412,348,Mobile,Genuine
1145,145,18,Female,Savings,59296.44,Verified,478,145,Mobile,Genuine
1146,146,65,Female,Salary,12251.28,Verified,787,239,Web,Genuine
1147,147,46,Male,Salary,5293.14,Rejected,833,164,Web,Genuine
1148,148,21,Female,Current,43201.09,Verified,802,374,Web,Genuine
1149,149,23,Female,Salary,15685.05,Verified,581,329,ATM,Fraudulent
1150,150,42,Female,Current,51049.56,Pending,401,416,ATM,Genuine
1151,151,59,Male,Current,45703.94,Verified,723,183,Web,Fraudulent
1152,152,44,Male,Current,43249.64,Rejected,561,201,Mobile,Fraudulent
1153,153,22,Male,Savings,10229.78,Verified,681,425,Mobile,Genuine
1154,154,55,Female,Salary,13100.9,Pending,733,454,ATM,Genuine
1155,155,36,Female,Current,11256.46,Rejected,517,89,ATM,Fraudulent
1156,156,32,Male,Current,84691.97,Pending,417,400,Web,Genuine
1157,157,45,Male,Salary,92979.34,Rejected,573,24,Mobile,Fraudulent
1158,158,62,Female,Current,35751.32,Verified,446,299,ATM,Fraudulent
1159,159,22,Male,Salary,63684.03,Verified,393,392,ATM,Genuine
1160,160,42,Female,Current,34748.7,Pending,619,379,Web,Genuine
1161,161,21,Male,Savings,75689.15,Verified,383,149,Web,Fraudulent
1162,162,49,Female,Current,28043.52,Rejected,416,186,Web,Genuine
1163,163,36,Female,Salary,67046.12,Verified,525,212,ATM,Genuine
1164,164,18,Male,Current,94587.08,Verified,561,158,Web,Genuine
1165,165,18,Female,Salary,43634.85,Verified,689,282,ATM,Genuine
1166,166,50,Female,Savings,40310.05,Rejected,343,233,Mobile,Fraudulent
1167,167,22,Female,Salary,43499.14,Pending,727,158,Mobile,Fraudulent
1168,168,19,Female,Savings,80330.89,Rejected,771,435,ATM,Fraudulent
1169,169,23,Female,Savings,25088.33,Rejected,710,278,Mobile,Fraudulent
1170,170,37,Female,Savings,33973.79,Verified,378,271,ATM,Genuine
1171,171,51,Male,Current,35758.87,Rejected,451,130,Mobile,Genuine
1172,172,34,Male,Savings,60637.5,Rejected,377,100,ATM,Fraudulent
1173,173,47,Female,Salary,92491.27,Rejected,630,452,ATM,Fraudulent
1174,174,27,Female,Savings,47423.19,Rejected,610,417,Web,Genuine
1175,175,40,Male,Current,46712.51,Verified,358,198,Web,Genuine
1176,176,59,Male,Salary,59813.9,Pending,773,307,ATM,Genuine
1177,177,46,Male,Current,60895.58,Rejected,454,500,Mobile,Fraudulent
1178,178,24,Female,Salary,9348.58,Rejected,476,30,Mobile,Fraudulent
1179,179,46,Male,Current,37912.35,Pending,696,219,Web,Genuine
1180,180,58,Female,Savings,33639.38,Rejected,695,155,Web,Genuine
1181,181,39,Male,Salary,66697.6,Pending,617,345,ATM,Fraudulent
1182,182,26,Male,Current,56333.28,Rejected,636,426,Mobile,Genuine
1183,183,59,Female,Salary,36820.98,Pending,616,102,Mobile,Fraudulent
1184,184,49,Male,Savings,99997.69,Verified,379,161,Mobile,Genuine
1185,185,60,Female,Salary,13973.86,Pending,457,93,Mobile,Genuine
1186,186,64,Female,Savings,41675,Rejected,543,237,ATM,Fraudulent
1187,187,65,Female,Savings,53867.1,Pending,780,472,Mobile,Fraudulent
1188,188,61,Female,Current,77174.42,Pending,814,280,Web,Genuine
1189,189,30,Male,Current,6165.8,Pending,680,293,Mobile,Genuine
1190,190,36,Male,Savings,28006.34,Rejected,450,435,Web,Genuine
1191,191,32,Female,Current,93116.72,Pending,354,212,ATM,Fraudulent
1192,192,33,Female,Savings,38116.35,Verified,626,486,Mobile,Fraudulent
1193,193,27,Male,Savings,29401.06,Pending,442,398,ATM,Fraudulent
1194,194,46,Male,Savings,2881.38,Verified,453,290,ATM,Fraudulent
1195,195,25,Female,Savings,30813.97,Verified,544,224,ATM,Fraudulent
1196,196,22,Male,Current,60077.17,Verified,827,304,Mobile,Genuine
1197,197,36,Female,Savings,61866.15,Verified,726,105,ATM,Genuine
1198,198,51,Female,Savings,95386.96,Rejected,819,412,ATM,Genuine
1199,199,42,Female,Savings,63931.41,Pending,559,392,Mobile,Fraudulent
1200,200,22,Female,Savings,73561.16,Rejected,406,405,ATM,Fraudulent
1201,201,26,Male,Current,55055.36,Rejected,479,435,ATM,Fraudulent
1202,202,62,Female,Salary,19045.52,Verified,364,376,Web,Genuine
1203,203,36,Male,Savings,79319.81,Verified,623,487,Web,Fraudulent
1204,204,52,Female,Current,4625.46,Rejected,495,156,Web,Genuine
1205,205,59,Female,Current,13323.03,Pending,747,465,Web,Fraudulent
1206,206,42,Female,Savings,50124.12,Pending,676,483,ATM,Fraudulent
1207,207,23,Female,Savings,43630.11,Verified,600,174,Mobile,Genuine
1208,208,38,Female,Current,45145.66,Rejected,736,95,ATM,Fraudulent
1209,209,40,Female,Savings,72954.63,Pending,745,150,ATM,Genuine
1210,210,22,Female,Current,51795.52,Rejected,463,497,Mobile,Genuine
1211,211,56,Female,Savings,13496.77,Verified,675,195,Web,Genuine
1212,212,56,Male,Salary,45542.33,Pending,680,237,Mobile,Genuine
1213,213,51,Female,Current,32124.16,Pending,555,68,Mobile,Genuine
1214,214,49,Female,Salary,12658.34,Pending,756,119,ATM,Fraudulent
1215,215,62,Female,Savings,13141.1,Verified,762,98,ATM,Fraudulent
1216,216,23,Female,Salary,35395.1,Verified,597,466,Web,Genuine
1217,217,63,Male,Current,51366.82,Verified,505,415,Mobile,Genuine
1218,218,49,Male,Current,55848.12,Pending,778,421,ATM,Genuine
1219,219,57,Male,Savings,31619.78,Rejected,790,279,Web,Fraudulent
1220,220,54,Male,Savings,97265.59,Rejected,375,240,Web,Fraudulent
1221,221,26,Male,Savings,43829.21,Verified,427,275,Mobile,Fraudulent
1222,222,28,Male,Current,93539.05,Verified,654,495,ATM,Fraudulent
1223,223,23,Female,Savings,63870.65,Rejected,581,74,ATM,Fraudulent
1224,224,57,Male,Salary,64457.76,Rejected,457,97,ATM,Fraudulent
1225,225,54,Male,Savings,9041.06,Rejected,571,343,Mobile,Fraudulent
1226,226,57,Male,Current,89010.69,Rejected,596,338,Web,Fraudulent
1227,227,33,Female,Current,45900.87,Rejected,361,90,Web,Fraudulent
1228,228,48,Female,Savings,34679.06,Verified,620,451,ATM,Fraudulent
1229,229,64,Female,Current,13945.85,Pending,827,297,Mobile,Fraudulent
1230,230,33,Female,Savings,27479.7,Verified,444,59,Mobile,Fraudulent
1231,231,42,Female,Savings,96305.9,Verified,635,488,ATM,Fraudulent
1232,232,30,Male,Current,99600.97,Pending,810,460,Web,Fraudulent
1233,233,19,Male,Current,51039,Verified,520,308,Web,Genuine
1234,234,21,Female,Current,60154.36,Rejected,781,156,ATM,Genuine
1235,235,24,Female,Savings,88363.12,Rejected,674,401,Web,Fraudulent
1236,236,20,Female,Savings,57457.88,Verified,671,293,Web,Genuine
1237,237,42,Female,Salary,28692.35,Rejected,421,75,Mobile,Fraudulent
1238,238,41,Female,Salary,93955.91,Verified,503,318,ATM,Fraudulent
1239,239,50,Male,Savings,4852.48,Rejected,641,421,Web,Fraudulent
1240,240,27,Male,Current,93205.5,Pending,466,211,ATM,Fraudulent
1241,241,55,Female,Salary,83000.65,Rejected,801,372,ATM,Fraudulent
1242,242,48,Male,Current,33792.72,Verified,726,308,Web,Genuine
1243,243,56,Female,Current,96740,Rejected,533,379,Mobile,Fraudulent
1244,244,28,Female,Savings,82344.47,Verified,332,303,ATM,Genuine
1245,245,30,Male,Current,32055.56,Verified,722,363,Mobile,Fraudulent
1246,246,50,Female,Salary,73012.81,Rejected,441,275,Mobile,Fraudulent
1247,247,60,Female,Salary,38305.65,Verified,770,477,ATM,Fraudulent
1248,248,52,Female,Salary,77426.99,Rejected,570,322,Web,Genuine
1249,249,33,Female,Salary,30551.42,Pending,595,370,Mobile,Fraudulent
1250,250,38,Female,Current,56488.27,Rejected,580,157,Mobile,Fraudulent
1251,251,43,Female,Savings,29754.81,Pending,380,187,Web,Fraudulent
1252,252,65,Female,Savings,21004.73,Rejected,577,487,ATM,Fraudulent
1253,253,26,Male,Salary,74348.21,Verified,548,35,ATM,Genuine
1254,254,58,Male,Savings,10919.6,Pending,783,61,ATM,Genuine
1255,255,18,Male,Current,65636.39,Pending,788,343,Mobile,Fraudulent
1256,256,38,Female,Salary,6857.1,Verified,537,283,ATM,Genuine
1257,257,29,Female,Savings,93458.34,Verified,706,413,Web,Genuine
1258,258,65,Female,Savings,1917.45,Rejected,409,485,Web,Fraudulent
1259,259,47,Female,Savings,85254.91,Pending,579,108,Mobile,Fraudulent
1260,260,28,Female,Salary,26469.22,Verified,314,387,Web,Fraudulent
1261,261,54,Male,Savings,61484.5,Rejected,715,433,Web,Fraudulent
1262,262,23,Female,Salary,10443.13,Verified,788,175,Mobile,Genuine
1263,263,34,Female,Savings,45226.82,Pending,637,164,ATM,Genuine
1264,264,34,Female,Salary,24393.96,Rejected,421,248,Web,Genuine
1265,265,43,Female,Salary,12624.16,Pending,676,324,Mobile,Genuine
1266,266,26,Female,Savings,46042.89,Rejected,682,222,ATM,Fraudulent
1267,267,52,Male,Savings,68353.85,Rejected,383,279,Web,Fraudulent
1268,268,22,Male,Savings,83048.63,Rejected,507,303,ATM,Genuine
1269,269,28,Female,Salary,44742.21,Rejected,510,377,ATM,Fraudulent
1270,270,23,Female,Savings,45889.8,Rejected,725,243,ATM,Genuine
1271,271,53,Female,Salary,80884.62,Rejected,322,212,Web,Genuine
1272,272,65,Male,Salary,8229.92,Pending,652,368,Mobile,Genuine
1273,273,22,Female,Savings,29421.98,Verified,438,402,ATM,Fraudulent
1274,274,41,Female,Current,87092.41,Pending,684,51,ATM,Genuine
1275,275,59,Female,Savings,18668.89,Rejected,702,280,Mobile,Genuine
1276,276,18,Male,Current,46837.39,Rejected,734,282,Web,Genuine
1277,277,33,Female,Current,16357.02,Verified,415,26,ATM,Fraudulent
1278,278,57,Male,Savings,21402.08,Verified,334,238,ATM,Genuine
1279,279,33,Male,Current,44457.32,Rejected,522,396,Mobile,Genuine
1280,280,50,Female,Savings,81762.84,Rejected,626,305,ATM,Fraudulent
1281,281,33,Female,Savings,98583.86,Rejected,526,221,Web,Fraudulent
1282,282,21,Male,Salary,68196.26,Rejected,807,34,Web,Fraudulent
1283,283,51,Female,Salary,42216.14,Verified,607,202,Mobile,Fraudulent
1284,284,33,Male,Current,85896.58,Verified,774,478,Mobile,Fraudulent
1285,285,44,Male,Current,25042.99,Verified,638,341,Mobile,Fraudulent
1286,286,41,Male,Salary,72733.89,Verified,352,147,Web,Genuine
1287,287,22,Male,Salary,72706.22,Rejected,522,255,Mobile,Fraudulent
1288,288,37,Male,Savings,93778.82,Rejected,420,392,Web,Genuine
